"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Study on Robustness and Reliability of Large Language Model Code Generation","https://scispace.com/paper/a-study-on-robustness-and-reliability-of-large-language-1v4mjraa4q","2023","Journal Article","arXiv.org","Lily Zhong
Zilong Wang","10.48550/arxiv.2308.10335","","Recently, the large language models (LLMs) have shown extraordinary ability in understanding natural language and generating programming code. It has been a common practice of software engineers to consult LLMs when encountering coding questions. Although efforts have been made to avoid syntax errors and align the code with the intended semantics, the reliability and robustness of the code generationfrom LLMs have not yet been thoroughly studied. The executable code is not equivalent to the reliable and robust code, especially in the context of real-world software development. The misuse of APIs in the generated code could lead to severe problem, such as resource leaks, program crashes. To make things worse, the users of LLM code generation services are actually the developers that are most vulnerable to these code that seems right -- They are always novice developers that are not familiar with the APIs that LLMs generate code for them. Therefore, they could hardly tell the misuse in the code generated by LLMs, which further facilitates the incorrect code applied in real-world software. Existing code evaluation benchmark and datasets focus on crafting small tasks such as programming questions in coding interviews, which however deviates from the problem that developers would ask LLM for real-world coding help. To fill the missing piece, in this work, we propose a dataset RobustAPI for evaluating the reliability and robustness of code generated by LLMs. We collect 1208 coding questions from StackOverflow on 24 representative Java APIs. We summarize thecommon misuse patterns of these APIs and evaluate them oncurrent popular LLMs. The evaluation results show that evenfor GPT-4, 62% of the generated code contains API misuses,which would cause unexpected consequences if the code isintroduced into real-world software. ","A dataset RobustAPI is proposed for evaluating the reliability and robustness of code generated by LLMs, collecting 1208 coding questions from StackOverflow on 24 representative Java APIs to summarize the common misuse patterns of these APIs and evaluate them on current popular LLMs."
"SwiftEval: Developing a Language-Specific Benchmark for LLM-generated Code Evaluation","https://scispace.com/paper/swifteval-developing-a-language-specific-benchmark-for-llm-err9ey48nd7a","2025","Journal Article","","Stulova, Nataliia","10.48550/arxiv.2505.24324","","In recent years, large language models (LLMs) have showcased significant advancements in code generation. However, most evaluation benchmarks are primarily oriented towards Python, making it difficult to evaluate other programming languages, such as Swift, with high quality. By examining widely established multilingual benchmarks like HumanEval-XL and MultiPL-E, we identified critical issues specific to their Swift components, making them insufficient or even irrelevant for assessing LLM coding capabilities on Swift. Unlike these existing approaches, which prioritize rapid scaling and generalization by automatically translating Python-centric benchmarks with LLMs, we adopt a quality-over-quantity methodology. We present SwiftEval, the first Swift-oriented benchmark consisting of 28 carefully hand-crafted problems, and evaluate 44 popular Code LLMs on it. Our results show significant LLM scores drop for problems requiring language-specific features, most noticeable in the models of smaller sizes. ",""
"Can ChatGPT Support Developers? An Empirical Evaluation of Large Language Models for Code Generation","https://scispace.com/paper/can-chatgpt-support-developers-an-empirical-evaluation-of-jt0vcyod6bzw","2024","Repository","","Jin Kailun
Pham Hung Viet
Hemmati, Hadi","10.48550/arxiv.2402.11702","","Large language models (LLMs) have demonstrated notable proficiency in code generation, with numerous prior studies showing their promising capabilities in various development scenarios. However, these studies mainly provide evaluations in research settings, which leaves a significant gap in understanding how effectively LLMs can support developers in real-world. To address this, we conducted an empirical analysis of conversations in DevGPT, a dataset collected from developers' conversations with ChatGPT (captured with the Share Link feature on platforms such as GitHub). Our empirical findings indicate that the current practice of using LLM-generated code is typically limited to either demonstrating high-level concepts or providing examples in documentation, rather than to be used as production-ready code. These findings indicate that there is much future work needed to improve LLMs in code generation before they can be integral parts of modern software development. ",""
"Evaluating Large Language Models for Code Generation: A Comparative Study on Python, Java, and Swift","https://scispace.com/paper/evaluating-large-language-models-for-code-generation-a-21wgv3itj71p","2025","Journal Article","Applied and Computational Engineering","Bo Wan","10.54254/2755-2721/2025.tj22242","","With the development of artificial intelligence (AI), particularly in natural language processing and machine learning, AI applications in code generation, error correction, and programming assistance have become more common. However, differences in code generation capabilities among models influence their practical applicability in programming tasks. To investigate this issue, this study evaluates the performance of five state-of-the-art large language models (LLMs)GPT-4o, OpenAI o1, OpenAI o1 Pro, Claude 3.5, and Gemini 2.0through a systematic comparative analysis across three programming languages: Python, Java, and Swift. The evaluation framework considers multiple aspects, including overall accuracy, code efficiency, time complexity, space complexity, and multi-solution generation capabilities.The experimental results reveal substantial variations among models: OpenAI o1 Pro and Gemini achieve the highest accuracy, GPT-4o generates the most concise code, and Claude 3.5 produces the greatest number of alternative solutions. However, all models exhibit lower performance in Swift compared to Python and Java, likely due to the limited availability of training data in Swift. An in-depth error analysis identifies differences in model adaptability across programming languages and highlights key limitations of AI-assisted programming. These findings provide insights for developers and users of AI-assisted programming tools, supporting more informed decision-making in selecting and applying these technologies in different programming contexts. ","This study evaluates five large language models (LLMs) for code generation in Python, Java, and Swift, revealing substantial variations in performance, accuracy, and adaptability across models and languages, with implications for AI-assisted programming tool selection and application."
"Benchmarking Correctness and Security in Multi-Turn Code Generation","https://scispace.com/paper/benchmarking-correctness-and-security-in-multi-turn-code-4u9am8k41opi","2025","Journal Article","","Rawal, Ruchit
Goldstein, Tom
Chen Yi-zheng","10.48550/arxiv.2510.13859","","AI coding assistants powered by large language models (LLMs) have transformed software development, significantly boosting productivity. While existing benchmarks evaluate the correctness and security of LLM-generated code, they are typically limited to single-turn tasks that do not reflect the iterative nature of real-world development. We introduce MT-Sec, the first benchmark to systematically evaluate both correctness and security in multi-turn coding scenarios. We construct this using a synthetic data pipeline that transforms existing single-turn tasks into semantically aligned multi-turn interaction sequences, allowing reuse of original test suites while modeling the complexity of real-world coding processes. We evaluate 32 open- and closed-source models, and three agent-scaffolding on MT-Sec and observe a consistent 20-27% drop in ""correct and secure"" outputs from single-turn to multi-turn settings -- even among state-of-the-art models. Beyond full-program generation, we also evaluate models on multi-turn code-diff generation -- an unexplored yet practically relevant setting -- and find that models perform worse here, with increased rates of functionally incorrect and insecure outputs. Finally, we find that while agent scaffoldings boost single-turn code generation performance, they are not quite as effective in multi-turn evaluations. Together, these findings highlight the need for benchmarks that jointly evaluate correctness and security in multi-turn, real-world coding workflows. ",""
"SIMCOPILOT: Evaluating Large Language Models for Copilot-Style Code Generation","https://scispace.com/paper/simcopilot-evaluating-large-language-models-for-copilot-xk7yf685z7je","2025","Journal Article","","Jiang Mingchao
Jain Abhinav
Jermaine, Chris","10.48550/arxiv.2505.21514","","We introduce SIMCOPILOT, a benchmark that simulates the role of large language models (LLMs) as interactive, ""copilot""-style coding assistants. Targeting both completion (finishing incomplete methods or code blocks) and infill tasks (filling missing segments within existing code), SIMCOPILOT provides a comprehensive framework for evaluating LLM coding capabilities. The benchmark comprises dedicated sub-benchmarks for Java (SIMCOPILOTJ) and Python (SIMCOPILOTP), covering diverse codebases varying in size and complexity. Our key contributions include: (a) establishing a realistic, detailed evaluation environment to assess LLM utility in practical coding scenarios, and (b) providing fine-grained analyses that address critical factors frequently overlooked by existing benchmarks, such as task-specific performance nuances, contextual understanding across code segments, and sensitivity to variable scope. Evaluations conducted across domains-including algorithms, databases, computer vision, and neural networks-offer insights into model strengths and highlight persistent challenges in maintaining logical consistency within complex dependency structures. Beyond benchmarking, our study sheds light on the current limitations of LLM-driven code generation and underscores the ongoing transition of LLMs from merely syntax-aware generators toward reliable, intelligent software development partners. ",""
"Code4MeV2: a Research-oriented Code-completion Platform","https://scispace.com/paper/code4mev2-a-research-oriented-code-completion-platform-bzysc7tqctji","2025","Journal Article","","Izadi, Maliheh","10.48550/arxiv.2510.03755","","The adoption of AI-powered code completion tools in software development has increased substantially, yet the user interaction data produced by these systems remain proprietary within large corporations. This creates a barrier for the academic community, as researchers must often develop dedicated platforms to conduct studies on human--AI interaction, making reproducible research and large-scale data analysis impractical. In this work, we introduce Code4MeV2, a research-oriented, open-source code completion plugin for JetBrains IDEs, as a solution to this limitation. Code4MeV2 is designed using a client--server architecture and features inline code completion and a context-aware chat assistant. Its core contribution is a modular and transparent data collection framework that gives researchers fine-grained control over telemetry and context gathering. Code4MeV2 achieves industry-comparable performance in terms of code completion, with an average latency of 200~ms. We assess our tool through a combination of an expert evaluation and a user study with eight participants. Feedback from both researchers and daily users highlights its informativeness and usefulness. We invite the community to adopt and contribute to this tool. More information about the tool can be found at https://app.code4me.me. ",""
"Uncovering Weaknesses in Neural Code Generation","https://scispace.com/paper/uncovering-weaknesses-in-neural-code-generation-19lgp8ti4j","2024","Journal Article","","Xiaoli Lian
Shuaisong Wang
Jieping Ma
Fang Liu
Xin Tan
Lin Shi
Grace Li Zhang","10.48550/arxiv.2407.09793","","Code generation, the task of producing source code from prompts, has seen significant advancements with the advent of pre-trained large language models (PLMs). Despite these achievements, there lacks a comprehensive taxonomy of weaknesses about the benchmark and the generated code, which risks the community's focus on known issues at the cost of under-explored areas. Our systematic study aims to fill this gap by evaluating five state-of-the-art PLMs: three larger models, CodeGen2.5 with 7 billion parameters, CodeGeeX2 with 6 billion parameters, GPT-4 Turbo, and two smaller ones, UnixCoder with 110 million parameters and CodeT5 base with 220 million parameters, across three popular datasets, CoNaLa, HumanEval Plus, and DS-1000. We assess the quality of generated code using match-based and execution-based metrics, then conduct thematic analysis to develop a taxonomy of nine types of weaknesses. We dissected weakness distributions in both larger and smaller models, applying an extensive methodology that encompasses model-specific as well as collective analysis (union and intersection) across models. Our research uncovers three salient findings: 1. In the CoNaLa dataset, inaccurate prompts are a notable problem, causing all large models to fail in 26.84% of cases, with even higher failure rates of 40% for smaller models; 2. Missing pivotal semantics is a pervasive issue across benchmarks, with one or more large models omitting key semantics in 65.78% of CoNaLa tasks, and similarly high occurrences in HumanEval Plus (66.09%) and DS-1000 (80.51%); 3. All models struggle with proper API usage, a challenge amplified by vague or complex prompts. Our findings aim to steer researchers towards addressing specific weaknesses and challenges in code generation. Furthermore, our annotations can offer a targeted benchmark subset for detailed analysis. ","This study evaluates five pre-trained language models for code generation, identifying nine types of weaknesses, including inaccurate prompts, missing semantics, and improper API usage, and proposes a taxonomy to guide future research and development in code generation."
"A Human Centric Requirements Engineering Framework for Assessing Github Copilot Output","https://scispace.com/paper/a-human-centric-requirements-engineering-framework-for-kepyvpp258x4","2025","Journal Article","arXiv.org","Soroush Heydari","10.48550/arxiv.2508.03922","","The rapid adoption of Artificial Intelligence(AI) programming assistants such as GitHub Copilot introduces new challenges in how these software tools address human needs. Many existing evaluation frameworks address technical aspects such as code correctness and efficiency, but often overlook crucial human factors that affect the successful integration of AI assistants in software development workflows. In this study, I analyzed GitHub Copilot's interaction with users through its chat interface, measured Copilot's ability to adapt explanations and code generation to user expertise levels, and assessed its effectiveness in facilitating collaborative programming experiences. I established a human-centered requirements framework with clear metrics to evaluate these qualities in GitHub Copilot chat. I discussed the test results and their implications for future analysis of human requirements in automated programming.","This study develops a human-centric framework to evaluate GitHub Copilot's interaction with users, assessing its adaptability, code generation, and collaborative programming capabilities, with clear metrics to measure user-centric qualities in AI-assisted software development."
"CLARA: A Developer's Companion for Code Comprehension and Analysis","https://scispace.com/paper/clara-a-developer-s-companion-for-code-comprehension-and-4fgy6cydh882","2025","Journal Article","","Adnan Ahmed
Rahman Mushfiqur
Sakib Kazi","10.48550/arxiv.2509.09072","","Code comprehension and analysis of open-source project codebases is a task frequently performed by developers and researchers. However, existing tools that practitioners use for assistance with such tasks often require prior project setup, lack context-awareness, and involve significant manual effort. To address this, we present CLARA, a browser extension that utilizes a state-of-the-art inference model to assist developers and researchers in: (i) comprehending code files and code fragments, (ii) code refactoring, and (iii) code quality attribute detection. We qualitatively evaluated CLARA's inference model using existing datasets and methodology, and performed a comprehensive user study with 10 developers and academic researchers to assess its usability and usefulness. The results show that CLARA is useful, accurate, and practical in code comprehension and analysis tasks. CLARA is an open-source tool available at https://github.com/SaadNoor555/CLARA_tool_demo. A video showing the full capabilities of CLARA can be found at https://youtu.be/VDKVXvIH41Q?si=qBFsmS_Y4m_9x3YH. ",""
"Automatically Benchmarking LLM Code Agents through Agent-Driven Annotation and Evaluation","https://scispace.com/paper/automatically-benchmarking-llm-code-agents-through-agent-n91cd6eprhib","2025","Journal Article","","Fu, Lingyue
Zhang Bolun
Guan Hao
Zhu Yao-ming
Qiu Lin
Liu Wei-wen
Cao, Xuezhi
Cai, Xunliang
Zhang Wei-Nan
Yu Yong","10.48550/arxiv.2510.24358","","Recent advances in code agents have enabled automated software development at the project level, supported by large language models (LLMs) and widely adopted tools. However, existing benchmarks for code agent evaluation face two major limitations: high annotation cost and expertise requirements, and rigid evaluation metrics that rely primarily on unit tests. To address these challenges, we propose an agent-driven benchmark construction pipeline that leverages human supervision to efficiently generate diverse and challenging project-level tasks. Based on this approach, we introduce PRDBench, a novel benchmark comprising 50 real-world Python projects across 20 domains, each with structured Product Requirement Document (PRD) requirements, comprehensive evaluation criteria, and reference implementations. PRDBench features rich data sources, high task complexity, and flexible metrics. We further employ an Agent-as-a-Judge paradigm to score agent outputs, enabling the evaluation of various test types beyond unit tests. Extensive experiments on PRDBench demonstrate its effectiveness in assessing the capabilities of both code agents and evaluation agents, providing a scalable and robust framework for annotation and evaluation. ",""
"NoFunEval: Funny How Code LMs Falter on Requirements Beyond Functional Correctness","https://scispace.com/paper/nofuneval-funny-how-code-lms-falter-on-requirements-beyond-4xtjfunpk9","2024","Journal Article","arXiv.org","Manav Singhal
Tushar Aggarwal
Abhijeet Awasthi
Nagarajan Natarajan
Aditya Kanade","10.48550/arxiv.2401.15963","","Existing evaluation benchmarks of language models of code (code LMs) focus almost exclusively on whether the LMs can generate functionally-correct code. In real-world software engineering, developers think beyond functional correctness. They have requirements on""how""a functionality should be implemented to meet overall system design objectives like efficiency, security, and maintainability. They would also trust the code LMs more if the LMs demonstrate robust understanding of requirements and code semantics. We propose a new benchmark NoFunEval to evaluate code LMs on non-functional requirements and simple classification instances for both functional and non-functional requirements. We propose a prompting method, Coding Concepts (CoCo), as a way for a developer to communicate the domain knowledge to the LMs. We conduct an extensive evaluation of twenty-two code LMs. Our finding is that they generally falter when tested on our benchmark, hinting at fundamental blindspots in their training setups. Surprisingly, even the classification accuracy on functional-correctness instances derived from the popular HumanEval benchmark is low, calling in question the depth of their comprehension and the source of their success in generating functionally-correct code in the first place. We will release our benchmark and evaluation scripts publicly at https://aka.ms/NoFunEval.","A new benchmark NoFunEval is proposed to evaluate code LMs on non-functional requirements and simple classification instances for both functional and non-functional requirements and a prompting method is proposed, Coding Concepts (CoCo), as a way for a developer to communicate the domain knowledge to the LMs."
"Towards AI-Native Software Engineering (SE 3.0): A Vision and a
  Challenge Roadmap","https://scispace.com/paper/towards-ai-native-software-engineering-se-3-0-a-vision-and-a-1m26epoi7h3s","2024","Journal Article","","Ahmed E. Hassan
Gustavo A. Oliva
Dayi Lin
Boyuan Chen
Zhen Ming
Jiang","10.48550/arxiv.2410.06107","","The rise of AI-assisted software engineering (SE 2.0), powered by Foundation Models (FMs) and FM-powered copilots, has shown promise in improving developer productivity. However, it has also exposed inherent limitations, such as cognitive overload on developers and inefficiencies. We propose a shift towards Software Engineering 3.0 (SE 3.0), an AI-native approach characterized by intent-first, conversation-oriented development between human developers and AI teammates. SE 3.0 envisions AI systems evolving beyond task-driven copilots into intelligent collaborators, capable of deeply understanding and reasoning about software engineering principles and intents. We outline the key components of the SE 3.0 technology stack, which includes Teammate.next for adaptive and personalized AI partnership, IDE.next for intent-first conversation-oriented development, Compiler.next for multi-objective code synthesis, and Runtime.next for SLA-aware execution with edge-computing support. Our vision addresses the inefficiencies and cognitive strain of SE 2.0 by fostering a symbiotic relationship between human developers and AI, maximizing their complementary strengths. We also present a roadmap of challenges that must be overcome to realize our vision of SE 3.0. This paper lays the foundation for future discussions on the role of AI in the next era of software engineering. ","Researchers propose AI-native Software Engineering 3.0, an intent-first, conversation-oriented approach, where AI systems collaborate with developers, understanding software principles and intents, to overcome limitations of AI-assisted SE 2.0 and foster a symbiotic human-AI relationship."
"Aligning Offline Metrics and Human Judgments of Value for Code Generation Models","https://scispace.com/paper/aligning-offline-metrics-and-human-judgments-of-value-for-1q55p12g","2022","Proceedings Article","Annual Meeting of the Association for Computational Linguistics","Victor Dibia
Adam Fourney
Gagan Bansal
Forough Poursabzi-Sangdeh
Huan Liu
Saleema Amershi","","","Large language models have demonstrated great potential to assist programmers in generating code. For such human-AI pair programming scenarios, we empirically demonstrate that while generated code is most often evaluated in terms of their functional correctness (i.e., whether generations pass available unit tests), correctness does not fully capture (e.g., may underestimate) the productivity gains these models may provide. Through a user study with N = 49 experienced programmers, we show that while correctness captures high-value generations, programmers still rate code that fails unit tests as valuable if it reduces the overall effort needed to complete a coding task. Finally, we propose a hybrid metric that combines functional correctness and syntactic similarity and show that it achieves a 14% stronger correlation with value and can therefore better represent real-world gains when evaluating and comparing models.","The authors empirically demonstrate that while generated code is most often evaluated in terms of their functional correctness (i.e., whether generations pass available unit tests), correctness does not fully capture (e.g., may underestimate) the productivity gains these models may provide."
"A Taxonomy of Prompt Defects in LLM Systems","https://scispace.com/paper/a-taxonomy-of-prompt-defects-in-llm-systems-z4aqcy98dilp","2025","Journal Article","","Tian, Haoye
Wang, Chong
Yang Bo-yang
Zhang, Lyuye
Liu Yang","10.48550/arxiv.2509.14404","","Large Language Models (LLMs) have become key components of modern software, with prompts acting as their de-facto programming interface. However, prompt design remains largely empirical and small mistakes can cascade into unreliable, insecure, or inefficient behavior. This paper presents the first systematic survey and taxonomy of prompt defects, recurring ways that prompts fail to elicit their intended behavior from LLMs. We organize defects along six dimensions: (1) Specification and Intent, (2) Input and Content, (3) Structure and Formatting, (4) Context and Memory, (5) Performance and Efficiency, and (6) Maintainability and Engineering. Each dimension is refined into fine-grained subtypes, illustrated with concrete examples and root cause analysis. Grounded in software engineering principles, we show how these defects surface in real development workflows and examine their downstream effects. For every subtype, we distill mitigation strategies that span emerging prompt engineering patterns, automated guardrails, testing harnesses, and evaluation frameworks. We then summarize these strategies in a master taxonomy that links defect, impact, and remedy. We conclude with open research challenges and a call for rigorous engineering-oriented methodologies to ensure that LLM-driven systems are dependable by design. ","This paper presents a systematic taxonomy of prompt defects in Large Language Models (LLMs), organizing 6 dimensions of failure (specification, input, structure, context, performance, and maintainability) with concrete examples and mitigation strategies."
"SWE-Effi: Re-Evaluating Software AI Agent System Effectiveness Under Resource Constraints","https://scispace.com/paper/swe-effi-re-evaluating-software-ai-agent-system-kb8i2yeywijk","2025","Journal Article","","Fan, Zhiyu
Lin Dayi
Chen, Boyuan
Chen, Yihao
Zhong Zhi-qing
Zhang, Jie M.
He, Pinjia
Hassan, Ahmed E.","10.48550/arxiv.2509.09853","","The advancement of large language models (LLMs) and code agents has demonstrated significant potential to assist software engineering (SWE) tasks, such as autonomous issue resolution and feature addition. Existing AI for software engineering leaderboards (e.g., SWE-bench) focus solely on solution accuracy, ignoring the crucial factor of effectiveness in a resource-constrained world. This is a universal problem that also exists beyond software engineering tasks: any AI system should be more than correct - it must also be cost-effective. To address this gap, we introduce SWE-Effi, a set of new metrics to re-evaluate AI systems in terms of holistic effectiveness scores. We define effectiveness as the balance between the accuracy of outcome (e.g., issue resolve rate) and the resources consumed (e.g., token and time). In this paper, we specifically focus on the software engineering scenario by re-ranking popular AI systems for issue resolution on a subset of the SWE-bench benchmark using our new multi-dimensional metrics. We found that AI system's effectiveness depends not just on the scaffold itself, but on how well it integrates with the base model, which is key to achieving strong performance in a resource-efficient manner. We also identified systematic challenges such as the ""token snowball"" effect and, more significantly, a pattern of ""expensive failures"". In these cases, agents consume excessive resources while stuck on unsolvable tasks - an issue that not only limits practical deployment but also drives up the cost of failed rollouts during RL training. Lastly, we observed a clear trade-off between effectiveness under the token budget and effectiveness under the time budget, which plays a crucial role in managing project budgets and enabling scalable reinforcement learning, where fast responses are essential. ",""
"Evaluating Large Language Models for Functional and Maintainable Code in Industrial Settings: A Case Study at ASML","https://scispace.com/paper/evaluating-large-language-models-for-functional-and-8rk7xmzz8qnx","2025","Journal Article","","Izadi, Maliheh","10.48550/arxiv.2509.12395","","Large language models have shown impressive performance in various domains, including code generation across diverse open-source domains. However, their applicability in proprietary industrial settings, where domain-specific constraints and code interdependencies are prevalent, remains largely unexplored. We present a case study conducted in collaboration with the leveling department at ASML to investigate the performance of LLMs in generating functional, maintainable code within a closed, highly specialized software environment. We developed an evaluation framework tailored to ASML's proprietary codebase and introduced a new benchmark. Additionally, we proposed a new evaluation metric, build@k, to assess whether LLM-generated code successfully compiles and integrates within real industrial repositories. We investigate various prompting techniques, compare the performance of generic and code-specific LLMs, and examine the impact of model size on code generation capabilities, using both match-based and execution-based metrics. The findings reveal that prompting techniques and model size have a significant impact on output quality, with few-shot and chain-of-thought prompting yielding the highest build success rates. The difference in performance between the code-specific LLMs and generic LLMs was less pronounced and varied substantially across different model families. ",""
"An Empirical Study on Challenges for LLM Application Developers","https://scispace.com/paper/an-empirical-study-on-challenges-for-llm-application-4nd7kfdi92nw","2025","Journal Article","ACM Transactions on Software Engineering and Methodology","Xiang Chen
Gao Chao-yang
Chunyang Chen
Guangbei Zhang
Yong Liu","10.1145/3715007","","In recent years, large language models (LLMs) have seen rapid advancements, significantly impacting various fields such as computer vision, natural language processing, and software engineering. These LLMs, exemplified by OpenAI’s ChatGPT, have revolutionized the way we approach language understanding and generation tasks. However, in contrast to traditional software development practices, LLM development introduces new challenges for AI developers in design, implementation, and deployment. These challenges span different areas (such as prompts, APIs, and plugins), requiring developers to navigate unique methodologies and considerations specific to LLM application development. Despite the profound influence of LLMs, to the best of our knowledge, these challenges have not been thoroughly investigated in previous empirical studies. To fill this gap, we present the first comprehensive study on understanding the challenges faced by LLM developers. Specifically, we crawl and analyze 29,057 relevant questions from a popular OpenAI developer forum. We first examine their popularity and difficulty. After manually analyzing 2,364 sampled questions, we construct a taxonomy of challenges faced by LLM developers. Based on this taxonomy, we summarize a set of findings and actionable implications for LLM-related stakeholders, including developers and providers (especially the OpenAI organization). ","This study investigates challenges faced by Large Language Model (LLM) developers, analyzing 29,057 questions from an OpenAI developer forum, and presents a taxonomy of challenges, providing actionable implications for developers and providers."
"Do Large Language Models Respect Contracts? Evaluating and Enforcing Contract-Adherence in Code Generation","https://scispace.com/paper/do-large-language-models-respect-contracts-evaluating-and-vl574gn3cog1","2025","Journal Article","","Park Hyunwoo
Ko, Sang-Ki
Han, Yo-Sub","10.48550/arxiv.2510.12047","","Prevailing code generation benchmarks, such as HumanEval+ and MBPP+, primarily evaluate large language models (LLMs) with pass@k on functional correctness using well-formed inputs. However, they ignore a crucial aspect of real-world software: adherence to contracts-the preconditions and validity constraints that dictate how ill-formed inputs must be rejected. This critical oversight means that existing benchmarks fail to measure, and models consequently fail to generate, truly robust and reliable code snippets. We introduce PACT, a program assessment and contract-adherence evaluation framework, to bridge this gap. PACT is the first framework designed to systematically evaluate and enhance contract-adherence in LLM-generated code snippets alongside functional correctness. PACT's contributions are threefold: First, it provides a comprehensive test-suite corpus focused on contract violations, extending HumanEval+ and MBPP+. Second, it enables a systematic analysis of code generation under varied prompting conditions. This analysis demonstrates that augmenting prompts with contract-violating test cases significantly enhance a model's ability to respect contracts compared to using contract description alone. Finally, it introduces novel metrics to rigorously quantify contract adherence in both test generation and code generation. By revealing critical errors that conventional benchmarks overlook, PACT provides the rigorous and interpretable metrics to evaluate the robustness of LLM-generated code snippets in both functionality and contract-adherence. Our code and data are available at https://github.com/suhanmen/PACT. ",""
"Disrupting Test Development with AI Assistants","https://scispace.com/paper/disrupting-test-development-with-ai-assistants-wgnnef6yz09o","2024","Repository","","Joshi, Vijay","10.48550/arxiv.2411.02328","","Recent advancements in large language models, including GPT-4 and its variants, and Generative AI-assisted coding tools like GitHub Copilot, ChatGPT, and Tabnine, have significantly transformed software development. This paper analyzes how these innovations impact productivity and software test development metrics. These tools enable developers to generate complete software programs with minimal human intervention before deployment. However, thorough review and testing by developers are still crucial. Utilizing the Test Pyramid concept, which categorizes tests into unit, integration, and end-to-end tests, we evaluate three popular AI coding assistants by generating and comparing unit tests for opensource modules. Our findings show that AI-generated tests are of equivalent quality to original tests, highlighting differences in usage and results among the tools. This research enhances the understanding and capabilities of AI-assistant tools in automated testing. ","This study evaluates the impact of AI coding assistants on software test development, analyzing the quality of unit tests generated by GPT-4, GitHub Copilot, and Tabnine, and finds AI-generated tests equivalent to original tests, with varying usage and results among tools."
"A Survey on Evaluating Large Language Models in Code Generation Tasks","https://scispace.com/paper/a-survey-on-evaluating-large-language-models-in-code-3fvjq0132z1j","2024","Journal Article","","Liguo Chen
Qi Guo
Hongrui Jia
Zhengran Zeng
Li Wang
Yijiang Xu
Jian Wu
Yidong Wang
Qing Gao
Jindong Wang
Wei Ye
Shikun Zhang","10.48550/arxiv.2408.16498","","This paper provides a comprehensive review of the current methods and metrics used to evaluate the performance of Large Language Models (LLMs) in code generation tasks. With the rapid growth in demand for automated software development, LLMs have demonstrated significant potential in the field of code generation. The paper begins by reviewing the historical development of LLMs and their applications in code generation. Next, it details various methods and metrics for assessing the code generation capabilities of LLMs, including code correctness, efficiency, readability, and evaluation methods based on expert review and user experience. The paper also evaluates the widely used benchmark datasets, identifying their limitations and proposing directions for future improvements. Specifically, the paper analyzes the performance of code generation models across different tasks by combining multiple evaluation metrics, such as code compilation/interpretation success rates, unit test pass rates, and performance and efficiency metrics, to comprehensively assess the practical application of LLMs in code generation. Finally, the paper discusses the challenges faced in evaluating LLMs in code generation, particularly how to ensure the comprehensiveness and accuracy of evaluation methods and how to adapt to the evolving practices of software development. These analyses and discussions provide valuable insights for further optimizing and improving the application of LLMs in code generation tasks. ","This paper reviews methods and metrics for evaluating Large Language Models in code generation tasks, analyzing performance across various tasks and proposing future improvements to benchmark datasets and evaluation methods for practical application in automated software development."
"Understanding Robustness of Model Editing in Code LLMs: An Empirical Study","https://scispace.com/paper/understanding-robustness-of-model-editing-in-code-llms-an-tatngo4ggxvz","2025","Journal Article","","Siddique, A. B.
Farooq Umar","10.48550/arxiv.2511.03182","","Large language models (LLMs) are increasingly used in software development. However, while LLMs remain static after pretraining, programming languages and APIs continue to evolve, leading to the generation of deprecated or incompatible code that undermines reliability. Retraining LLMs from scratch to reflect such changes is computationally expensive, making model editing a promising lightweight alternative that updates only a small subset of parameters. Despite its potential, it remains unclear whether model editing yields genuine syntactic and semantic adaptations or merely superficial fixes. In this work, we present a systematic study of five state-of-the-art model editing methods: Constrained Fine-Tuning (FT), GRACE, MEMIT, PMET, and ROME. We apply these methods to three leading open-source code LLMs, CodeLlama, CodeQwen1.5, and DeepSeek-Coder, under controlled API deprecation scenarios. Our evaluation covers both instant and sequential editing settings, using three disjoint evaluation sets designed to assess reliability, generalization, and specificity. We measure model correctness at three levels: successful compilation, partial test case pass, and full test pass. Our findings show that instant edits consistently degrade model performance, with syntactic validity dropping by up to 86 percentage points and functional correctness declining by 45 points even in the best-performing setting. Sequential edits further amplify this degradation, and in some cases, model performance collapses entirely. Across all models, most passing generations relied on workarounds rather than correctly adopting the intended changes, while faulty adoptions that result in test failures or compilation errors were significantly more frequent. Correct adoptions, where the model correctly integrates the intended change, occurred in only about 6% of cases. ","This study evaluates five model editing methods for code LLMs under API deprecation scenarios, finding that instant edits degrade performance, sequential edits amplify degradation, and correct adoptions occur in only 6% of cases, with most passing generations relying on workarounds."
